id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Slow-cooker-spinach-lasagna-304585,Slow Cooker Spinach Lasagna,4,19200.0,[Main Dishes],[Italian],"[ricotta cheese, shredded mozzarella cheese, grated parmesan cheese, eggs, frozen chopped spinach, lipton recip secret veget soup mix, ragu old world style tradit pasta sauc, lasagna noodles]",lasagna
Cheesy-Lasagna-561559,Cheesy Lasagna,4,5400.0,[Main Dishes],[Italian],"[ricotta cheese, grated parmesan cheese, fresh parsley, dried oregano, pasta sauce, lasagna noodles, mozzarella cheese]",lasagna
Florentine-Lasagna-679983,Florentine Lasagna,3,5400.0,[Main Dishes],[Italian],"[bulk italian sausag, chopped onion, diced tomatoes, tomato sauce, italian seasoning, lasagna noodles, eggs, ricotta cheese, grated parmesan cheese, frozen chopped spinach, mozzarella cheese]",lasagna
Artichoke_-Spinach_-and-Shrimp-Lasagna-with-Bacon-1380168,"Artichoke, Spinach, and Shrimp Lasagna with Bacon",4,3600.0,[Main Dishes],,"[spinach, shrimp, artichoke hearts, ragu, Alfredo sauce, lasagne, bacon, pinenuts, shredded mozzarella cheese, grated parmesan cheese, salt, pepper, olive oil, fresh parsley, parmesan cheese]",lasagna
Seafood-Lasagna-1341028,Seafood Lasagna,4,5400.0,[Main Dishes],,"[butter, seafood, garlic, white wine, lemon juice, flour, milk, parmigiano reggiano cheese, salt, pepper, dill, ricotta cheese, spinach, eggs, mozzarella cheese, lasagna noodles]",lasagna
Crock-Pot-Lasagna-1066838,Crock Pot Lasagna,4,3600.0,[Main Dishes],,"[ground beef, pasta sauce, water, cherry tomatoes, ricotta cheese, shredded mozzarella cheese, grated parmesan cheese, eggs, fresh parsley, pepper, lasagna noodles]",lasagna
Pumpkin-Lasagna-1373243,Pumpkin Lasagna,3,4800.0,[Main Dishes],,"[fresh mushrooms, onions, salt, olive oil, solid pack pumpkin, cream, dried sage, pepper, lasagna noodles, reduced fat ricotta cheese, part-skim mozzarella cheese, shredded parmesan cheese]",lasagna
Joa_s-easy-beef-lasagna-365425,Easy Beef Lasagna,4,4500.0,[Main Dishes],[Italian],"[prepared lasagne, onions, ground beef, olive oil, shredded mozzarella cheese, pasta sauce, bay leaves, ricotta cheese, grated parmesan cheese, wine, pepper, salt]",lasagna
Vegetable-Lasagna-747111,Vegetable Lasagna,4,4200.0,[Main Dishes],,"[oven-ready lasagna noodles, ricotta cheese, dried thyme, dried oregano, garlic powder, crushed red pepper, onions, mushrooms, sherry, butter, garlic cloves, arugula, zucchini, shredded mozzarella cheese, parmesan cheese, pepper, salt]",lasagna
Kristy_s-Lasagna-Allrecipes,Kristy's Lasagna,4,4800.0,[Main Dishes],"[Italian, Kid-Friendly]","[lasagna noodles, lean ground beef, tomato sauce, tomato paste, garlic salt, italian seasoning, part-skim ricotta cheese, shredded mozzarella cheese]",lasagna
Easy-Skillet-Lasagna-1337879,Easy Skillet Lasagna,4,2400.0,[Main Dishes],[Italian],"[olive oil, small yellow onion, garlic, parsley, dried basil, salt, pepper, crushed red pepper flakes, lean ground beef, lasagna noodles, tomato sauce, crushed tomatoes, ricotta cheese, chees fresh mozzarella, fresh basil leaves]",lasagna
Slow-Cooker-Lasagna-978654,Slow-Cooker Lasagna,3,23700.0,[Main Dishes],[Italian],"[bulk italian sausag, onions, tomato sauce, basil dried leaves, salt, shredded mozzarella cheese, part-skim ricotta cheese, grated parmesan cheese, lasagna noodles]",lasagna
Skillet-Lasagna-1226058,Skillet Lasagna,4,2400.0,[Main Dishes],[Italian],"[whole peeled tomatoes, olive oil, onions, ground black pepper, kosher salt, garlic cloves, red pepper flakes, italian seasoning, ground sirloin, lasagna noodles, shredded mozzarella cheese, grated parmesan cheese, ricotta cheese, fresh basil]",lasagna
Slow-Cooker-Vegetable-Lasagna-1366594,Slow-Cooker Vegetable Lasagna,3,16800.0,[Main Dishes],,"[oil, fresh mushrooms, red pepper, baby spinach leaves, tomato sauce, eggs, part-skim ricotta cheese, Philadelphia Cream Cheese, Kraft Grated Parmesan Cheese, whole wheat lasagna noodles]",lasagna
Vegetable-Lasagna-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41176,Vegetable Lasagna,5,,[Main Dishes],,"[lasagna noodles, olive oil, onions, garlic, red bell pepper, white mushrooms, squash, tomatoes, white wine, fresh parsley, kosher salt, ground black pepper, red pepper flakes, ricotta cheese, eggs, grated parmesan cheese, mozzarella cheese, parmesan cheese]",lasagna
Spinach-lasagna-rolls-352461,Spinach Lasagna Rolls,5,,[Main Dishes],[Italian],"[lasagna noodles, (10 oz.) frozen chopped spinach, nonfat ricotta cheese, grated parmesan cheese, eggs, salt, pepper, tomato sauce, part-skim mozzarella cheese]",lasagna
Lasagna-Alfredo-Allrecipes,Lasagna Alfredo,5,5400.0,[Main Dishes],,"[lasagna noodles, frozen chopped spinach, boneless chicken breast halves, Alfredo sauce, shredded mozzarella cheese, ricotta cheese, salt and ground black pepper]",lasagna
Skinny-Veggie-Lasagna-499656,Skinny Veggie Lasagna,4,4200.0,[Main Dishes],,"[veggies, chopped onion, minced garlic, olive oil, low-fat ricotta cheese, eggs, fresh spinach, tomato sauce, lasagna noodles, mozzarella cheese]",lasagna
Yummy-Lasagna-Allrecipes,Yummy Lasagna,5,5400.0,[Main Dishes],[Italian],"[lasagna noodles, lean ground beef, pasta sauce, ricotta cheese, romano cheese, eggs, dried basil, garlic, sausages, mozzarella cheese]",lasagna
Breakfast-Lasagna-590387,Breakfast Lasagna,3,2700.0,"[Breakfast and Brunch, Main Dishes]",,"[lasagna noodles, eggs, mozzarella cheese, cheddar cheese, ricotta, butter, flour, milk, breakfast sausages, onions, Muir Glen Diced Tomatoes]",lasagna
Pumpkin-Lasagna-1325536,Pumpkin Lasagna,3,6000.0,[Main Dishes],[Italian],"[pumpkin purée, olive oil, onions, garlic, baby portobello mushrooms, italian sausage, red wine, tomato sauce, fresh basil, fresh oregano, pepper, salt, lasagna sheets, eggs, ricotta, shredded mozzarella cheese, pecorino romano cheese, medium zucchini]",lasagna
Simple-Lasagna-1279509,Simple Lasagna,4,4500.0,[Main Dishes],,"[lasagna noodles, mozzarella cheese, spinach]",lasagna
Meatball-Lasagna-TasteOfHome,Meatball Lasagna,5,4800.0,[Main Dishes],[Italian],"[diced tomatoes, tomato sauce, water, tomato paste, onions, garlic cloves, dried basil, parsley flakes, sugar, garlic salt, lasagna noodles, cooked italian meatballs, eggs, ricotta cheese, part-skim mozzarella cheese, grated parmesan cheese]",lasagna
